2018-04-15 20:06:41,958 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:1
2018-04-15 20:11:56,780 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:52
2018-04-15 20:11:56,780 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:56,780 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 13099, 9902, 15792, 14513, 17202, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:56,781 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:56,781 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:12:01,233 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:53
2018-04-15 20:12:01,233 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:53
2018-04-15 20:12:01,233 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:01,233 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 9902, 14513, 17202, 15928, 16955, 25550, 29649, 9683, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:12:01,233 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[3993, 1247, 5235, 30982, 29746, 29730]
2018-04-15 20:12:01,233 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:30982
2018-04-15 20:12:05,800 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:54
2018-04-15 20:12:05,800 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:54
2018-04-15 20:12:05,800 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:05,800 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[23305, 13454, 26255, 34320, 18964, 19100, 16928, 25632, 16545, 11302, 20651, 9902, 14513, 17202, 15928, 16955, 25550, 29649, 9683, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:12:05,801 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[30982, 5235, 1247, 7656, 3057, 10886, 10870]
2018-04-15 20:12:05,801 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3057
2018-04-15 20:12:10,244 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:55
2018-04-15 20:12:10,244 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:55
2018-04-15 20:12:10,245 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:10,245 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[23305, 13454, 26255, 34320, 18964, 19100, 16928, 25632, 16545, 11302, 20651, 9902, 14513, 17202, 15928, 16955, 25550, 29649, 9683, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:12:10,245 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[4236, 190, 9105, 6981, 8196, 2364, 34140, 19815]
2018-04-15 20:12:10,245 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:2364
2018-04-15 20:12:14,844 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:56
2018-04-15 20:12:14,845 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:56
2018-04-15 20:12:14,845 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:14,845 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[23305, 13454, 34320, 18964, 19100, 16928, 25632, 16545, 11302, 20651, 9902, 14513, 17202, 15928, 16955, 25550, 9683, 20570, 24666, 15711, 17256, 23278, 24178, 26228, 24694, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:12:14,845 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[2364, 7296, 4407, 32788, 32787, 32789, 24194, 24178]
2018-04-15 20:12:14,845 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:32789
2018-04-15 20:12:25,301 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:57
2018-04-15 20:12:25,301 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:57
2018-04-15 20:12:25,301 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:25,301 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[23305, 13454, 34320, 18964, 19100, 16928, 25632, 16545, 11302, 20651, 9902, 14513, 17202, 15928, 16955, 25550, 9683, 20570, 24666, 15711, 17256, 23278, 26228, 24694, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:12:25,302 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[32789, 32787, 9420, 272, 5892, 3354, 32784, 32782, 32781, 2877, 4551, 23359, 35310, 29979, 29995, 6378, 34562, 23321, 23305]
2018-04-15 20:12:25,302 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:34562
2018-04-15 20:12:25,396 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:58
2018-04-15 20:12:25,396 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:58
2018-04-15 20:12:25,397 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:25,397 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[23305, 13454, 34320, 18964, 19100, 16928, 25632, 16545, 11302, 20651, 9902, 14513, 17202, 15928, 16955, 25550, 9683, 20570, 24666, 15711, 17256, 23278, 26228, 24694, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:12:25,398 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[32789, 32787, 9420, 272, 5892, 3354, 32784, 32782, 32781, 2877, 4551, 23359, 35310, 29979, 29995, 6378, 34562, 23321, 23305]
2018-04-15 20:12:25,398 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:34562
2018-04-15 20:12:29,884 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:59
2018-04-15 20:12:29,885 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:59
2018-04-15 20:12:29,885 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:29,885 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[23305, 13454, 34320, 18964, 19100, 16928, 25632, 16545, 11302, 20651, 9902, 14513, 17202, 15928, 16955, 25550, 9683, 20570, 24666, 15711, 17256, 23278, 26228, 24694, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:12:29,885 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[32781, 2877, 4551, 23359, 35310, 29979, 29995, 6378, 34562, 23321, 23305]
2018-04-15 20:12:29,885 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:34562
2018-04-15 20:12:34,215 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:60
2018-04-15 20:12:34,215 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:60
2018-04-15 20:12:34,215 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:34,215 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[23305, 13454, 34320, 18964, 19100, 16928, 25632, 11302, 20651, 9902, 14513, 17202, 15928, 25550, 9683, 20570, 24666, 15711, 17256, 23278, 26228, 24694, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:12:34,216 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[29979, 29995, 6378, 34562, 23321, 23305]
2018-04-15 20:12:34,216 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:34562
2018-04-15 20:12:38,407 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:61
2018-04-15 20:12:38,408 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:61
2018-04-15 20:12:38,408 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:38,408 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[13454, 34320, 18964, 19100, 16928, 25632, 9902, 14513, 15928, 25550, 9683, 20570, 17256, 23278, 26228, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:12:38,408 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[34562, 9375, 5883, 3345, 6720, 1976, 8772, 3201, 16395, 16379]
2018-04-15 20:12:38,408 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3201
2018-04-15 20:12:42,245 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:62
2018-04-15 20:12:42,245 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:62
2018-04-15 20:12:42,245 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:42,245 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[13454, 34320, 18964, 19100, 16928, 25632, 9902, 14513, 15928, 25550, 9683, 20570, 17256, 23278, 26228, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:12:42,245 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[34562, 9375, 5883, 3345, 6720, 1976, 8772, 3201, 16395, 16379]
2018-04-15 20:12:42,245 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3201
2018-04-15 20:12:46,268 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:63
2018-04-15 20:12:46,268 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:63
2018-04-15 20:12:46,268 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:46,268 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[13454, 34320, 18964, 19100, 16928, 25632, 9902, 14513, 15928, 25550, 9683, 20570, 17256, 23278, 26228, 10870, 34295, 26872, 15738, 16379]
2018-04-15 20:12:46,269 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[34562, 9375, 5883, 3345, 6720, 1976, 8772, 3201, 16395, 16379]
2018-04-15 20:12:46,269 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3201
2018-04-15 20:12:50,285 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:64
2018-04-15 20:12:50,285 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:64
2018-04-15 20:12:50,285 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:50,286 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[13454, 34320, 18964, 19100, 25632, 9902, 14513, 25550, 9683, 20570, 17256, 23278, 26228, 10870, 34295, 26872, 15738]
2018-04-15 20:12:50,286 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[1976, 8772, 3201, 7548, 5460, 1173, 31008, 31006, 13454]
2018-04-15 20:12:50,286 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:31008
2018-04-15 20:12:54,430 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:65
2018-04-15 20:12:54,430 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:65
2018-04-15 20:12:54,430 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:54,430 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[34320, 18964, 19100, 25632, 9902, 14513, 25550, 9683, 20570, 17256, 23278, 26228, 10870, 34295, 26872, 15738]
2018-04-15 20:12:54,431 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[31008, 1173, 5460, 7548, 3201, 8772, 1976, 6720, 3345, 5883, 9375, 34562, 6378, 2000, 8727, 34279, 34336, 34320]
2018-04-15 20:12:54,431 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:34279
2018-04-15 20:12:58,729 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:66
2018-04-15 20:12:58,729 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:66
2018-04-15 20:12:58,729 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:12:58,729 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[34320, 18964, 19100, 25632, 9902, 14513, 25550, 9683, 20570, 17256, 23278, 26228, 10870, 34295, 26872, 15738]
2018-04-15 20:12:58,730 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[3345, 5883, 9375, 34562, 6378, 2000, 8727, 34279, 34336, 34320]
2018-04-15 20:12:58,730 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:34279
2018-04-15 20:13:02,789 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:67
2018-04-15 20:13:02,789 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:67
2018-04-15 20:13:02,789 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:02,789 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[34320, 19100, 25632, 9902, 14513, 25550, 9683, 20570, 17256, 23278, 26228, 10870, 34295, 26872, 15738]
2018-04-15 20:13:02,789 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[34562, 6378, 2000, 8727, 34279, 34336, 34320]
2018-04-15 20:13:02,789 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:34279
2018-04-15 20:13:06,898 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:68
2018-04-15 20:13:06,898 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:68
2018-04-15 20:13:06,898 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:06,898 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[19100, 25632, 9902, 14513, 25550, 9683, 20570, 17256, 23278, 26228, 10870, 34295, 26872, 15738]
2018-04-15 20:13:06,899 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[34279, 34278, 34311, 34295]
2018-04-15 20:13:06,899 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:34278
2018-04-15 20:13:10,833 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:69
2018-04-15 20:13:10,833 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:69
2018-04-15 20:13:10,833 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:10,833 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[19100, 25632, 9902, 14513, 25550, 9683, 20570, 17256, 23278, 10870, 26872, 15738]
2018-04-15 20:13:10,833 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[34278, 34279, 8727, 2000, 6378, 34562, 34563, 1710, 7521, 7314, 19116, 19100]
2018-04-15 20:13:10,833 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:7314
2018-04-15 20:13:14,709 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:70
2018-04-15 20:13:14,709 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:70
2018-04-15 20:13:14,709 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:14,709 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[19100, 25632, 9902, 14513, 25550, 9683, 20570, 17256, 23278, 10870, 26872, 15738]
2018-04-15 20:13:14,709 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[34562, 34563, 1710, 7521, 7314, 19116, 19100]
2018-04-15 20:13:14,710 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:7314
2018-04-15 20:13:18,480 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:71
2018-04-15 20:13:18,480 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:71
2018-04-15 20:13:18,481 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:18,481 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 9683, 20570, 17256, 23278, 10870, 26872, 15738]
2018-04-15 20:13:18,481 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[7314, 4380, 9267, 37, 5478, 7611, 17272, 17256]
2018-04-15 20:13:18,481 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:7611
2018-04-15 20:13:22,408 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:72
2018-04-15 20:13:22,409 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:72
2018-04-15 20:13:22,409 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:22,409 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 9683, 20570, 17256, 23278, 10870, 26872, 15738]
2018-04-15 20:13:22,410 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[7314, 4380, 9267, 37, 5478, 7611, 17272, 17256]
2018-04-15 20:13:22,410 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:7611
2018-04-15 20:13:26,160 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:73
2018-04-15 20:13:26,161 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:73
2018-04-15 20:13:26,161 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:26,161 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 9683, 20570, 23278, 10870, 26872, 15738]
2018-04-15 20:13:26,163 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[5478, 7611, 8745, 4101, 1976, 2535, 7206, 892, 3471, 8790, 5775, 1504, 9258, 8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 8349, 2562, 9699, 9683]
2018-04-15 20:13:26,163 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:2562
2018-04-15 20:13:29,861 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:74
2018-04-15 20:13:29,861 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:74
2018-04-15 20:13:29,862 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:29,862 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 9683, 20570, 23278, 10870, 26872, 15738]
2018-04-15 20:13:29,865 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[5478, 7611, 8745, 4101, 1976, 2535, 7206, 892, 3471, 8790, 5775, 1504, 9258, 8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 8349, 2562, 9699, 9683]
2018-04-15 20:13:29,865 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:2562
2018-04-15 20:13:33,753 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:75
2018-04-15 20:13:33,753 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:75
2018-04-15 20:13:33,753 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:33,753 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 9683, 20570, 23278, 10870, 26872, 15738]
2018-04-15 20:13:33,755 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[5478, 7611, 8745, 4101, 1976, 2535, 7206, 892, 3471, 8790, 5775, 1504, 9258, 8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 8349, 2562, 9699, 9683]
2018-04-15 20:13:33,755 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:2562
2018-04-15 20:13:37,632 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:76
2018-04-15 20:13:37,632 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:76
2018-04-15 20:13:37,633 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:37,633 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 9683, 20570, 23278, 10870, 26872, 15738]
2018-04-15 20:13:37,633 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[7206, 892, 3471, 8790, 5775, 1504, 9258, 8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 8349, 2562, 9699, 9683]
2018-04-15 20:13:37,633 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:2562
2018-04-15 20:13:41,309 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:77
2018-04-15 20:13:41,309 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:77
2018-04-15 20:13:41,309 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:41,309 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 9683, 20570, 23278, 10870, 26872, 15738]
2018-04-15 20:13:41,310 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 8349, 2562, 9699, 9683]
2018-04-15 20:13:41,310 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:2562
2018-04-15 20:13:44,802 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:78
2018-04-15 20:13:44,802 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:78
2018-04-15 20:13:44,803 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:44,804 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 9683, 20570, 23278, 10870, 26872, 15738]
2018-04-15 20:13:44,804 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[4236, 7125, 1247, 3993, 8349, 2562, 9699, 9683]
2018-04-15 20:13:44,804 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:2562
2018-04-15 20:13:48,501 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:79
2018-04-15 20:13:48,502 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:79
2018-04-15 20:13:48,503 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:48,503 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 20570, 10870, 26872, 15738]
2018-04-15 20:13:48,503 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[2562, 8349, 3993, 1247, 7656, 3057, 10886, 10870]
2018-04-15 20:13:48,503 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3057
2018-04-15 20:13:52,233 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:80
2018-04-15 20:13:52,234 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:80
2018-04-15 20:13:52,234 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:52,234 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 9902, 14513, 25550, 20570, 26872, 15738]
2018-04-15 20:13:52,234 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[3057, 4002, 9918, 9902]
2018-04-15 20:13:52,234 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:4002
2018-04-15 20:13:55,749 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:81
2018-04-15 20:13:55,749 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:81
2018-04-15 20:13:55,749 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:55,749 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 14513, 25550, 20570, 26872, 15738]
2018-04-15 20:13:55,750 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[4002, 3057, 7656, 1247, 3993, 8349, 2562, 34146, 9096, 1985, 8241, 4110, 741, 5757, 24140, 24124, 34782, 25632]
2018-04-15 20:13:55,750 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:24124
2018-04-15 20:13:59,313 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:82
2018-04-15 20:13:59,313 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:82
2018-04-15 20:13:59,313 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:13:59,313 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 14513, 25550, 20570, 26872, 15738]
2018-04-15 20:13:59,313 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[9096, 1985, 8241, 4110, 741, 5757, 24140, 24124, 34782, 25632]
2018-04-15 20:13:59,314 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:24124
2018-04-15 20:14:03,024 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:83
2018-04-15 20:14:03,024 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:83
2018-04-15 20:14:03,024 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:14:03,024 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[25632, 14513, 25550, 20570, 26872, 15738]
2018-04-15 20:14:03,024 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[24140, 24124, 34782, 25632]
2018-04-15 20:14:03,024 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:24124
2018-04-15 20:14:06,682 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:84
2018-04-15 20:14:06,682 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:84
2018-04-15 20:14:06,683 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:14:06,683 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[14513, 25550, 20570, 26872, 15738]
2018-04-15 20:14:06,685 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[24124, 24140, 5757, 741, 4110, 8241, 1985, 7593, 32800, 1221, 32801, 32802, 32789, 32787, 9420, 272, 5892, 3354, 32784, 32782, 32781, 2877, 4551, 23359, 35310, 29979, 29995, 6378, 2000, 34565, 14529, 14513]
2018-04-15 20:14:06,685 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:34565
2018-04-15 20:14:10,468 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:85
2018-04-15 20:14:10,468 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:85
2018-04-15 20:14:10,468 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:14:10,468 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[14513, 25550, 20570, 26872, 15738]
